time,time2,y,yh
23.333333333333332,9.416666666666666,27.83,25.056890611253493
23.375,9.458333333333334,28.89,27.0252905620315
23.416666666666668,9.5,30.22,28.768742631514407
23.458333333333332,9.541666666666666,31.08,29.84517366181223
23.5,9.583333333333334,31.06,30.56260669663674
23.541666666666668,9.625,31.32,31.41387186924391
23.583333333333332,9.666666666666666,30.44,31.832282125843548
23.625,9.708333333333334,30.1,31.768819344283997
23.666666666666668,9.75,29.43,31.299624773741684
23.708333333333332,9.791666666666666,28.97,30.414949478821775
23.75,9.833333333333334,27.96,29.200853585718193
23.791666666666668,9.875,27.1,27.458474393888224
23.833333333333332,9.916666666666666,27.4,25.030505876468876
23.875,9.958333333333334,28.48,23.36043363066007
27.083333333333332,10.0,21.49,23.06826327048416
27.125,10.041666666666666,19.86,23.065255418602693
27.166666666666668,10.083333333333334,18.92,23.05118557096329
27.208333333333332,10.125,19.14,23.057397484269686
27.25,10.166666666666666,19.81,23.898562790179888
27.291666666666668,10.208333333333334,21.56,24.816587427585723
27.333333333333332,10.25,17.77,26.66853318840034
27.375,10.291666666666666,18.05,28.475506226807852
27.416666666666668,10.333333333333334,19.2,29.91111803233523
27.458333333333332,10.375,23.25,30.8875004715431
27.5,10.416666666666666,25.98,31.4916579390042
27.541666666666668,10.458333333333334,25.75,31.905600080712006
27.583333333333332,10.5,27.51,31.89102218966155
27.625,10.541666666666666,29.25,31.42407120913912
27.666666666666668,10.583333333333334,29.52,30.65520819996341
27.708333333333332,10.625,28.71,29.311474770362764
27.75,10.666666666666666,27.7,27.614039788636166
27.791666666666668,10.708333333333334,25.49,25.389868557105636
27.833333333333332,10.75,24.23,23.51847702680626
27.875,10.791666666666666,21.74,23.060025039707135
28.083333333333332,10.833333333333334,18.87,23.03322310186506
28.125,10.875,17.98,23.0251952179527
28.166666666666668,10.916666666666666,17.18,23.01615657007033
28.208333333333332,10.958333333333334,17.06,23.01602509116904
28.25,11.0,19.22,23.399097791213155
28.291666666666668,11.041666666666666,22.25,25.01108585325131
28.333333333333332,11.083333333333334,27.21,27.222398023370175
28.375,11.125,28.68,29.188428948374536
28.416666666666668,11.166666666666666,29.27,30.40069797084698
28.458333333333332,11.208333333333334,30.47,31.325652325815103
28.5,11.25,29.44,31.99219822902157
28.541666666666668,11.291666666666666,30.45,32.518700238136795
28.583333333333332,11.333333333333334,32.14,32.7136000703981
28.625,11.375,32.47,32.34659859646879
28.666666666666668,11.416666666666666,32.67,31.418025065176096
28.708333333333332,11.458333333333334,31.66,29.784443310076128
28.75,11.5,28.24,27.90423577116562
28.791666666666668,11.541666666666666,25.7,25.214390948094326
28.833333333333332,11.583333333333334,24.7,23.4947360329052
28.875,11.625,23.36,23.125410821204873
29.083333333333332,11.666666666666666,20.82,23.070921939044037
29.125,11.708333333333334,19.81,23.05442850518082
29.166666666666668,11.75,19.14,23.051247416835132
29.208333333333332,11.791666666666666,19.61,23.042343195643678
29.25,11.833333333333334,23.39,23.685777123156566
29.291666666666668,11.875,26.28,25.74130958871401
29.333333333333332,11.916666666666666,28.16,27.6902301252436
29.375,11.958333333333334,30.1,29.77857080487543
29.416666666666668,12.0,29.33,31.459208893148286
29.458333333333332,12.041666666666666,29.79,32.4971096843171
29.5,12.083333333333334,30.59,33.04517808586074
29.541666666666668,12.125,30.72,33.10952618331382
29.583333333333332,12.166666666666666,30.58,33.1663968831451
29.625,12.208333333333334,29.09,32.834802398216034
29.666666666666668,12.25,28.97,31.925070649644006
29.708333333333332,12.291666666666666,28.17,30.5446101729662
29.75,12.333333333333334,25.28,28.282429078492967
29.791666666666668,12.375,22.94,25.330354635952034
29.833333333333332,12.416666666666666,22.28,23.503160606033774
29.875,12.458333333333334,21.61,23.111579167129026
33.083333333333336,12.5,24.11,23.043046750063343
33.125,12.541666666666666,22.82,23.039095656608175
33.166666666666664,12.583333333333334,23.17,23.047204307995415
33.208333333333336,12.625,22.84,23.03594250146682
33.25,12.666666666666666,24.32,23.261025458516155
33.291666666666664,12.708333333333334,26.68,24.30349691688272
33.333333333333336,12.75,28.96,26.185105544490064
33.375,12.791666666666666,29.27,28.06805926394732
33.416666666666664,12.833333333333334,31.62,29.475307829832616
33.458333333333336,12.875,31.47,30.609311032907502
33.5,12.916666666666666,32.67,31.33202170932453
33.541666666666664,12.958333333333334,33.41,31.654414416492642
33.583333333333336,13.0,33.27,31.58549488747341
33.625,13.041666666666666,32.86,31.12137126664693
33.666666666666664,13.083333333333334,31.92,30.21186339931971
33.708333333333336,13.125,29.57,28.68804621590425
33.75,13.166666666666666,27.97,26.634171110023033
33.791666666666664,13.208333333333334,26.71,24.64049754731839
33.833333333333336,13.25,25.78,23.32011873185815
33.875,13.291666666666666,24.71,23.017265558265922
34.083333333333336,13.333333333333334,22.84,22.954299541786806
34.125,13.375,21.62,22.95794613901576
34.166666666666664,13.416666666666666,20.41,22.952581504076186
34.208333333333336,13.458333333333334,20.89,22.95471369348565
34.25,13.5,23.45,23.129110972978918
34.291666666666664,13.541666666666666,26.82,23.595440575381296
34.333333333333336,13.583333333333334,27.81,24.06589936805707
34.375,13.625,29.21,24.669471517648546
34.416666666666664,13.666666666666666,29.94,26.048619426562993
34.458333333333336,13.708333333333334,30.93,27.578533976037043
34.5,13.75,31.12,27.383830925120243
34.541666666666664,13.791666666666666,29.97,27.410033100943455
34.583333333333336,13.833333333333334,29.71,27.43466874601648
34.625,13.875,30.92,26.77073883842067
34.666666666666664,13.916666666666666,30.32,26.32056364315391
34.708333333333336,13.958333333333334,28.71,25.40502085373624
34.75,14.0,27.04,24.000510919692708
34.791666666666664,14.041666666666666,25.3,23.176370988225756
34.833333333333336,14.083333333333334,24.5,22.994498554497277
34.875,14.125,23.36,22.985415346591594
35.083333333333336,14.166666666666666,19.95,23.081723050352537
35.125,14.208333333333334,20.49,23.072966086164588
35.166666666666664,14.25,18.66,23.064775713980985
35.208333333333336,14.291666666666666,21.17,23.059104742214423
35.25,14.333333333333334,25.15,23.350691591904685
